srch_id,actual_label,ai_pred_label,mnl_pred_label,actual_purchase,ai_pred_purchase,mnl_pred_purchase,ai_correct_top1,mnl_correct_top1,ai_correct_purchase_decision,mnl_correct_purchase_decision,mnl_outside_prob,mnl_best_hotel_prob
239419,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.8867506237055011,0.11324937629449894
239610,HOTEL_6,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.22733589430766094,0.06238509186396901
241583,HOTEL_8,HOTEL_8,NO_PURCHASE,True,True,False,True,False,True,False,0.12388893794573776,0.10918933814753183
241598,HOTEL_31,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.10352081904760417,0.06709876394337567
241665,HOTEL_13,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.2016510681250747,0.04167977204378274
242104,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.586336975662488,0.15808412026595484
243701,HOTEL_2,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.2780454529507687,0.07147693499314137
244094,HOTEL_1,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.18800691004118636,0.10979549594455885
244169,HOTEL_7,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.13156122533871106,0.07104051408345771
244969,HOTEL_3,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.5082059173598704,0.13301880970565785
245140,HOTEL_4,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.13949112875598685,0.06520939059499538
246073,HOTEL_7,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.150048543697206,0.08966105061171603
246222,HOTEL_6,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.4103648591121249,0.15183574540923195
247170,HOTEL_24,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.17695086240832603,0.06455371000342318
247564,HOTEL_13,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.16776624953430994,0.06233225126975805
247815,HOTEL_4,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.2540667718078553,0.1293945331644793
248827,HOTEL_2,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.09970637944916429,0.05105095447857534
249266,HOTEL_9,HOTEL_17,NO_PURCHASE,True,True,False,False,False,True,False,0.18421374660476414,0.05607860457875759
249656,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5624985944218612,0.17964536539704626
249841,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6098404404802755,0.2145017013349365
249843,HOTEL_1,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.2702684020408902,0.06744060380420189
251542,HOTEL_2,HOTEL_2,NO_PURCHASE,True,True,False,True,False,True,False,0.11458199757308367,0.06959456412936654
251672,HOTEL_1,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.2777893211164575,0.0911290586472588
253020,HOTEL_6,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.2834411318123683,0.07748294469412932
253179,HOTEL_28,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.12322450691759602,0.05992812821355237
253752,HOTEL_1,HOTEL_1,NO_PURCHASE,True,True,False,True,False,True,False,0.7350311193025594,0.09580174190191298
254155,HOTEL_4,HOTEL_10,NO_PURCHASE,True,True,False,False,False,True,False,0.14367389884153992,0.04910033512496769
254662,HOTEL_1,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.25205871676129543,0.06098789631327867
254832,HOTEL_2,HOTEL_15,NO_PURCHASE,True,True,False,False,False,True,False,0.13181246965506105,0.06480680530779769
255201,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.4179862299483794,0.07708365951603979
255572,HOTEL_4,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.14985678318353945,0.08159361401016497
256094,HOTEL_21,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.15360719932240124,0.06308881340314652
256954,HOTEL_12,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.2391757734895457,0.05832001037212814
257139,HOTEL_1,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.37131725262624127,0.09262401558208493
257484,HOTEL_12,HOTEL_16,NO_PURCHASE,True,True,False,False,False,True,False,0.14059136186335663,0.08704526666335748
257769,HOTEL_22,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.13289266798847044,0.04552122655257227
258246,HOTEL_14,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.24043624602110242,0.07077230806009879
259145,HOTEL_13,HOTEL_13,NO_PURCHASE,True,True,False,True,False,True,False,0.3503163674757878,0.08340115709249188
259454,HOTEL_1,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.2354407613603995,0.0995581472252885
260280,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.8537704242228401,0.1462295757771599
260625,HOTEL_1,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.20591759714513755,0.07254233952884823
260930,HOTEL_8,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.2445053912909823,0.1205697289363342
261451,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.38625755906883275,0.09446252910185694
261906,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.2824678902593395,0.0864512534647795
261947,HOTEL_18,HOTEL_19,NO_PURCHASE,True,True,False,False,False,True,False,0.12459925571413366,0.045668926572914215
264160,HOTEL_9,HOTEL_14,NO_PURCHASE,True,True,False,False,False,True,False,0.15128941750220803,0.0467017909731606
264488,HOTEL_3,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.32888194130382403,0.13105191276410189
264595,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.7673085026773799,0.23269149732262007
264639,HOTEL_17,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.09961424616325515,0.06768798419536969
265518,HOTEL_23,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.11032936830273934,0.04714134736163214
265609,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3928522251816441,0.06465518116742305
265677,HOTEL_5,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.379256261336474,0.15036024947492244
265804,HOTEL_19,HOTEL_30,NO_PURCHASE,True,True,False,False,False,True,False,0.11289726746851325,0.04379412332635093
266663,HOTEL_9,HOTEL_26,NO_PURCHASE,True,True,False,False,False,True,False,0.1548217023702922,0.04304056088656136
266872,HOTEL_4,HOTEL_28,NO_PURCHASE,True,True,False,False,False,True,False,0.1785633885375668,0.04856874203775503
267937,HOTEL_11,HOTEL_15,NO_PURCHASE,True,True,False,False,False,True,False,0.1770894364691044,0.07483792354342039
268503,HOTEL_4,HOTEL_7,HOTEL_7,True,True,True,False,False,True,True,0.15196992154214703,0.17708040530284289
268555,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.7850972736846715,0.11001624598141939
269541,HOTEL_10,HOTEL_16,NO_PURCHASE,True,True,False,False,False,True,False,0.18282606550482314,0.09311211075719143
270808,HOTEL_9,HOTEL_10,NO_PURCHASE,True,True,False,False,False,True,False,0.17155133869609215,0.09467605837955745
270881,HOTEL_3,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.49330461522703495,0.1632728918442477
270953,HOTEL_5,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.1544877495919507,0.07905896943262612
271173,HOTEL_1,HOTEL_19,NO_PURCHASE,True,True,False,False,False,True,False,0.13572998863493832,0.07320303373509703
271576,HOTEL_5,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.1352199188410604,0.06122164732660837
272410,HOTEL_16,HOTEL_21,NO_PURCHASE,True,True,False,False,False,True,False,0.3010819865109563,0.07752064345840878
273227,HOTEL_21,HOTEL_14,NO_PURCHASE,True,True,False,False,False,True,False,0.11071000186838151,0.058193052615692444
273394,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5417164726216123,0.10629240577153509
275253,HOTEL_15,HOTEL_27,NO_PURCHASE,True,True,False,False,False,True,False,0.12772603391392987,0.04418050197760092
276046,HOTEL_9,HOTEL_20,NO_PURCHASE,True,True,False,False,False,True,False,0.13233546228620255,0.05986319105824537
276340,HOTEL_26,HOTEL_31,NO_PURCHASE,True,True,False,False,False,True,False,0.14915045348294378,0.0450426095839078
276944,HOTEL_7,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.4579454644524972,0.10670062584736412
277300,HOTEL_2,HOTEL_13,NO_PURCHASE,True,True,False,False,False,True,False,0.2585071773321204,0.06744345673775393
278432,HOTEL_8,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.36704678975756816,0.11337466033130147
278480,HOTEL_18,HOTEL_21,NO_PURCHASE,True,True,False,False,False,True,False,0.18272781009256966,0.05380428705636149
278782,HOTEL_1,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.29921767716123543,0.19245567852243733
279333,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.1597582190180245,0.038711942771909556
280135,HOTEL_2,HOTEL_11,NO_PURCHASE,True,True,False,False,False,True,False,0.2101844883451557,0.04745622945135884
282473,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.48312685619814033,0.16358162993453285
282601,HOTEL_3,HOTEL_26,NO_PURCHASE,True,True,False,False,False,True,False,0.18450842723596586,0.053320969003970195
282821,HOTEL_21,HOTEL_21,NO_PURCHASE,True,True,False,True,False,True,False,0.13335789551683566,0.05357993911889824
282850,HOTEL_4,HOTEL_4,NO_PURCHASE,True,True,False,True,False,True,False,0.3763978282941634,0.12503168660508973
283175,HOTEL_1,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.14217776333925267,0.05504317070142552
283394,HOTEL_9,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.22658564378719043,0.1260964905281184
284986,HOTEL_2,HOTEL_2,NO_PURCHASE,True,True,False,True,False,True,False,0.7653066733335315,0.0906619590167147
285162,HOTEL_11,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.2546484175463638,0.1380300602150415
285785,HOTEL_16,HOTEL_27,NO_PURCHASE,True,True,False,False,False,True,False,0.13895007319945885,0.05741202194766736
285849,HOTEL_1,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.12068011352518546,0.043968836648784954
286136,HOTEL_9,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.2534505390005709,0.1413819808647027
287060,HOTEL_4,HOTEL_25,NO_PURCHASE,True,True,False,False,False,True,False,0.18787417091500822,0.059301108273928184
288675,HOTEL_10,HOTEL_13,NO_PURCHASE,True,True,False,False,False,True,False,0.26407582996363255,0.09333574716165846
288684,HOTEL_7,HOTEL_21,NO_PURCHASE,True,True,False,False,False,True,False,0.1305709522359211,0.05464758341326482
289852,HOTEL_3,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.4237109204544955,0.08639742579489677
290320,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.1208542921575809,0.06397644654728984
290332,HOTEL_6,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.4782478932313876,0.09178202231952332
290588,HOTEL_6,HOTEL_31,NO_PURCHASE,True,True,False,False,False,True,False,0.12011873824718182,0.044548713193635806
290753,HOTEL_9,HOTEL_10,NO_PURCHASE,True,True,False,False,False,True,False,0.3033316871966965,0.10619958955862376
291246,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6599627247222869,0.15458414188025033
292106,HOTEL_17,HOTEL_22,NO_PURCHASE,True,True,False,False,False,True,False,0.18935647020008986,0.06275355214813011
292849,HOTEL_7,HOTEL_10,NO_PURCHASE,True,True,False,False,False,True,False,0.12751427535772436,0.04741935705003478
292859,HOTEL_11,HOTEL_30,NO_PURCHASE,True,True,False,False,False,True,False,0.1241705078576539,0.0465173171195846
293211,HOTEL_5,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.10250444646126822,0.048140048399623214
294109,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5402428342167326,0.1531589960182908
294741,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5116665064440226,0.2362415877221081
294843,HOTEL_8,HOTEL_13,NO_PURCHASE,True,True,False,False,False,True,False,0.09405216543443183,0.06570002656126485
295737,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5743662014590477,0.14874677068832623
295998,HOTEL_5,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.2061407485882582,0.05069997264535572
296183,HOTEL_17,HOTEL_32,NO_PURCHASE,True,True,False,False,False,True,False,0.11143149347599171,0.06330750178800236
298527,HOTEL_9,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.2894247477616975,0.07186271944158726
300373,HOTEL_4,HOTEL_21,NO_PURCHASE,True,True,False,False,False,True,False,0.12268018568148875,0.04637003173493449
300937,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.23559479589349325,0.07706280531233606
300989,HOTEL_3,HOTEL_30,NO_PURCHASE,True,True,False,False,False,True,False,0.1163439729858363,0.07627975185782683
301376,HOTEL_7,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.3750659778469311,0.08736293092677384
301763,HOTEL_1,HOTEL_1,NO_PURCHASE,True,True,False,True,False,True,False,0.4587773987206114,0.11164546196975905
301940,HOTEL_2,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.16132458915263342,0.08781031591817265
302352,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6874022785040954,0.3125977214959047
302461,HOTEL_1,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.27459793831521273,0.07574555216330413
303719,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3499332682191296,0.09588666528267821
303906,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3575158266803766,0.09880566207752972
303927,HOTEL_10,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.276636662084828,0.11750610103584846
304738,HOTEL_2,HOTEL_16,HOTEL_16,True,True,True,False,False,True,True,0.0677303497494882,0.07428137052376378
305421,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5097809527774415,0.13623369124531876
305806,HOTEL_1,HOTEL_1,NO_PURCHASE,True,True,False,True,False,True,False,0.4524343272704768,0.1347253631764724
306074,HOTEL_7,HOTEL_7,NO_PURCHASE,True,True,False,True,False,True,False,0.16389562612742944,0.08013346676938521
308295,HOTEL_3,HOTEL_10,NO_PURCHASE,True,True,False,False,False,True,False,0.215854690146501,0.07925726500126488
308995,HOTEL_21,HOTEL_13,NO_PURCHASE,True,True,False,False,False,True,False,0.30538564679236446,0.04987976819859606
309609,HOTEL_3,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.5666156033999624,0.16276297569264447
309737,HOTEL_7,HOTEL_11,NO_PURCHASE,True,True,False,False,False,True,False,0.09496675916941036,0.05049829568450586
310326,HOTEL_2,HOTEL_2,NO_PURCHASE,True,True,False,True,False,True,False,0.43776357779848696,0.09597138440595242
311216,HOTEL_13,HOTEL_13,NO_PURCHASE,True,True,False,True,False,True,False,0.1207095010595913,0.05082006573223507
311243,HOTEL_17,HOTEL_22,NO_PURCHASE,True,True,False,False,False,True,False,0.0689919828223334,0.05323881932765894
311860,HOTEL_1,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.4625338537580934,0.12559142150580022
311965,HOTEL_20,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.3148187895957907,0.06463854483788099
312064,HOTEL_1,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.3999057856935171,0.0607919320486484
312141,HOTEL_2,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.30475166301487716,0.14123758824406732
312290,HOTEL_10,HOTEL_10,NO_PURCHASE,True,True,False,True,False,True,False,0.1032618139193891,0.05962828940008418
312355,HOTEL_5,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.4900044180571129,0.11464288025007366
313185,HOTEL_4,HOTEL_4,NO_PURCHASE,True,True,False,True,False,True,False,0.12687282431424446,0.07158801211496314
314521,HOTEL_10,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.16934767275140575,0.07758718384617634
314890,HOTEL_21,HOTEL_28,NO_PURCHASE,True,True,False,False,False,True,False,0.18040728418007604,0.06203116467174015
317068,HOTEL_6,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.37175078505002246,0.14247574249411143
317533,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.2627549409360118,0.11165549845108894
319212,HOTEL_4,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.43731799064771615,0.13057317242473243
319215,HOTEL_3,HOTEL_11,NO_PURCHASE,True,True,False,False,False,True,False,0.4059561181584315,0.07526100888522977
319220,HOTEL_10,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6222391918666141,0.07160349185184131
319275,HOTEL_9,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.12583031661474628,0.04948279709868562
320118,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.20282450739031252,0.09105848565101736
320573,HOTEL_18,HOTEL_13,NO_PURCHASE,True,True,False,False,False,True,False,0.1445859560014919,0.05120544693929497
321051,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3798751778028116,0.09511805927791786
321294,HOTEL_22,HOTEL_20,NO_PURCHASE,True,True,False,False,False,True,False,0.15958870285484406,0.05761766002651172
322188,HOTEL_4,HOTEL_13,NO_PURCHASE,True,True,False,False,False,True,False,0.2837818089541733,0.10260091127848327
322536,HOTEL_3,NO_PURCHASE,HOTEL_6,True,False,True,False,False,False,True,0.16396447502389466,0.16720156132106814
322794,HOTEL_10,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.19336667031077603,0.06232232527032128
323020,HOTEL_4,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.3918962214688593,0.08893068744737946
323590,HOTEL_11,HOTEL_11,NO_PURCHASE,True,True,False,True,False,True,False,0.12004241185618338,0.046195731057909833
323764,HOTEL_30,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.1434789975732801,0.0455615088598751
323887,HOTEL_25,HOTEL_10,NO_PURCHASE,True,True,False,False,False,True,False,0.12716361641069737,0.04445277392316285
323963,HOTEL_12,HOTEL_16,NO_PURCHASE,True,True,False,False,False,True,False,0.17161897023638625,0.0645761269162259
324446,HOTEL_3,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.15536017439465966,0.06836592835521836
324574,HOTEL_2,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.2171753349801294,0.054512605177567584
324850,HOTEL_1,HOTEL_10,NO_PURCHASE,True,True,False,False,False,True,False,0.18491610264268069,0.1226624560199922
325045,HOTEL_1,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.14505326293266335,0.07184699766794903
326068,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.15057677168552028,0.06239295603779803
326466,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.2789061174929679,0.0573591575289725
326945,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.40724199533975264,0.08449963813200072
328257,HOTEL_1,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.32864553780865796,0.09834905116771514
328827,HOTEL_1,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.254614129179395,0.18705951723161882
329131,HOTEL_2,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.17702976450525457,0.07987370338249856
329605,HOTEL_1,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.5788930847196256,0.25075290837058317
330222,HOTEL_1,HOTEL_1,NO_PURCHASE,True,True,False,True,False,True,False,0.2847563966210084,0.06477010511335242
330891,HOTEL_9,HOTEL_25,NO_PURCHASE,True,True,False,False,False,True,False,0.16137425472611894,0.04744576555293133
332136,HOTEL_1,HOTEL_1,NO_PURCHASE,True,True,False,True,False,True,False,0.5898413397912633,0.17243964395462189
333733,HOTEL_18,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.21304533505418285,0.10471537902726373
334202,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.26255456535982735,0.09626466531473264
334753,HOTEL_2,HOTEL_2,NO_PURCHASE,True,True,False,True,False,True,False,0.20016771827986507,0.08875296768725052
335107,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5764255365572227,0.14539985337565564
335490,HOTEL_5,HOTEL_10,NO_PURCHASE,True,True,False,False,False,True,False,0.1183245075137377,0.06507681189245178
335576,HOTEL_7,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.24638543603787352,0.06562481047603103
335743,HOTEL_12,HOTEL_20,NO_PURCHASE,True,True,False,False,False,True,False,0.12282169687395118,0.060387677229536224
336392,HOTEL_5,HOTEL_5,NO_PURCHASE,True,True,False,True,False,True,False,0.11229831735631234,0.07767619798167313
336983,HOTEL_3,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.29597581096010295,0.08604628432057322
337533,HOTEL_8,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.32109374061704404,0.11221556033021099
338165,HOTEL_24,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.11697350340591726,0.058454470112236874
338492,HOTEL_22,HOTEL_31,NO_PURCHASE,True,True,False,False,False,True,False,0.12233850961708281,0.04019328900189265
338511,HOTEL_1,HOTEL_10,NO_PURCHASE,True,True,False,False,False,True,False,0.4619355847651832,0.0762129941033795
339744,HOTEL_25,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.33844596715137865,0.08398605265559621
339921,HOTEL_1,HOTEL_11,NO_PURCHASE,True,True,False,False,False,True,False,0.12456750039715501,0.09123276070627404
340256,HOTEL_13,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3244726339751158,0.06173903751902703
340320,HOTEL_1,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.15367633512588746,0.04178567680905935
340425,HOTEL_22,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.32988656895535445,0.07568913665543746
342827,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.30663060024105077,0.08535340188907994
343225,HOTEL_5,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.21149866918719398,0.12474714345428366
343810,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3146312579752977,0.11031364465225382
343866,HOTEL_6,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.20376649903070462,0.06108834747790144
344004,HOTEL_3,HOTEL_3,NO_PURCHASE,True,True,False,True,False,True,False,0.11471089963526349,0.06181272052094079
344267,HOTEL_5,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.2030484917514159,0.0851363753045171
344315,HOTEL_27,HOTEL_30,NO_PURCHASE,True,True,False,False,False,True,False,0.14115934002089098,0.07776934290007752
344410,HOTEL_13,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.6692983706851421,0.04681636895410557
344534,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.8824602675238468,0.1175397324761532
345193,HOTEL_7,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3144856929120119,0.09653401502774217
345349,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.7581458934359395,0.13397640852577436
345353,HOTEL_4,HOTEL_20,NO_PURCHASE,True,True,False,False,False,True,False,0.12793997520078848,0.07489730886618796
346158,HOTEL_5,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.24705023866201004,0.053916567817331215
346331,HOTEL_19,HOTEL_12,NO_PURCHASE,True,True,False,False,False,True,False,0.1321829877615495,0.06446050131597313
347047,HOTEL_7,HOTEL_14,NO_PURCHASE,True,True,False,False,False,True,False,0.11877768733711584,0.07920276836088452
347456,HOTEL_4,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.11316205163332141,0.05859615538374596
348188,HOTEL_7,HOTEL_11,NO_PURCHASE,True,True,False,False,False,True,False,0.33862180692823257,0.09467416942472481
348265,HOTEL_23,HOTEL_21,NO_PURCHASE,True,True,False,False,False,True,False,0.11947530283443301,0.052748527072527446
348768,HOTEL_16,HOTEL_18,NO_PURCHASE,True,True,False,False,False,True,False,0.11227977061937283,0.0569453091456376
348958,HOTEL_14,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.2016729100329213,0.06967622868461822
349201,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5163789251486248,0.07191313174341324
349503,HOTEL_6,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.28223901196992596,0.06911141151951111
349833,HOTEL_11,HOTEL_11,NO_PURCHASE,True,True,False,True,False,True,False,0.13843406121947094,0.0834369752954796
350936,HOTEL_5,HOTEL_25,NO_PURCHASE,True,True,False,False,False,True,False,0.12997638809126727,0.06781400953369034
351265,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.7822176351686383,0.2177823648313617
351544,HOTEL_15,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.16225280935563613,0.049967629732214976
352270,HOTEL_2,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.30009997967708324,0.06905531324772145
353061,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.148087506144594,0.06063398817189176
354260,HOTEL_2,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.37948372112539647,0.09900573822567689
354371,HOTEL_3,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.5067157418877668,0.12684646897965868
355361,HOTEL_3,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.2752558741206868,0.0908204232896825
355807,HOTEL_14,HOTEL_14,NO_PURCHASE,True,True,False,True,False,True,False,0.12141536723056072,0.05062491589349045
356196,HOTEL_2,HOTEL_2,NO_PURCHASE,True,True,False,True,False,True,False,0.6170135311246548,0.15947052902904954
356502,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3327226451667052,0.08736608077642041
356752,HOTEL_7,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.23524642568526802,0.12397947462220842
357541,HOTEL_3,HOTEL_3,NO_PURCHASE,True,True,False,True,False,True,False,0.4734520630030818,0.28201522752707786
